,ID,Kingdom,Type,Partition,CS
687,Q86VZ6,1,NO_SP,0,0
688,O48716,1,NO_SP,4,0
689,Q7KHG2,1,NO_SP,0,0
690,Q5BJY9,1,NO_SP,2,0
691,Q09796,1,NO_SP,4,0
692,P32767,1,NO_SP,0,0
693,Q24368,1,NO_SP,4,0
694,P53125,1,NO_SP,0,0
695,Q9U308,1,NO_SP,4,0
696,B6EU02,1,NO_SP,4,0
697,P34609,1,NO_SP,0,0
698,Q5TCS8,1,NO_SP,0,0
699,P36132,1,NO_SP,3,0
700,Q7Z3B3,1,NO_SP,4,0
701,Q07053,1,NO_SP,0,0
702,Q03694,1,NO_SP,0,0
703,Q8SYK5,1,NO_SP,0,0
704,Q9CAF9,1,NO_SP,3,0
705,Q9NWZ3,1,NO_SP,1,0
706,Q06683,1,NO_SP,3,0
707,O04196,1,NO_SP,4,0
708,Q96AB3,1,NO_SP,0,0
709,P38144,1,NO_SP,1,0
710,Q9UTL6,1,NO_SP,4,0
711,O60674,1,NO_SP,1,0
712,Q62315,1,NO_SP,3,0
713,Q63ZV0,1,NO_SP,4,0
714,Q8BKC5,1,NO_SP,3,0
715,Q9LJL4,1,NO_SP,4,0
716,Q80W32,1,NO_SP,4,0
717,Q86U28,1,NO_SP,1,0
718,B9DFG3,1,NO_SP,3,0
719,Q94B35,1,NO_SP,4,0
720,Q8RWY3,1,NO_SP,0,0
721,Q08881,1,NO_SP,3,0
722,P12007,1,NO_SP,4,0
723,P26364,1,NO_SP,4,0
724,Q69ZS8,1,NO_SP,0,0
725,O75600,1,NO_SP,0,0
726,Q8R426,1,NO_SP,1,0
727,Q9GYI0,1,NO_SP,3,0
728,Q9M0S5,1,NO_SP,3,0
729,G5EDT6,1,NO_SP,1,0
730,Q8GUI6,1,NO_SP,3,0
731,Q8TAC2,1,NO_SP,1,0
732,G5ECU7,1,NO_SP,4,0
733,M9NE38,1,NO_SP,0,0
734,Q99MG9,1,NO_SP,4,0
735,Q9UT87,1,NO_SP,0,0
736,Q9H095,1,NO_SP,1,0
737,Q50L36,1,NO_SP,3,0
738,P53990,1,NO_SP,4,0
739,P53193,1,NO_SP,3,0
740,Q8VYL1,1,NO_SP,0,0
741,Q949W6,1,NO_SP,1,0
742,P00517,1,NO_SP,4,0
743,Q9C9P4,1,NO_SP,0,0
744,Q8VEM9,1,NO_SP,1,0
745,F4HXU3,1,NO_SP,1,0
746,P14618,1,NO_SP,1,0
747,Q9V3I5,1,NO_SP,2,0
748,Q5N712,1,NO_SP,4,0
749,Q5B2V8,1,NO_SP,2,0
750,Q9FJV5,1,NO_SP,2,0
751,Q5T7N3,1,NO_SP,1,0
752,P06244,1,NO_SP,2,0
753,Q9P7G9,1,NO_SP,1,0
754,Q8L3X9,1,NO_SP,2,0
755,Q14722,1,NO_SP,3,0
756,P62483,1,NO_SP,1,0
757,Q12494,1,NO_SP,3,0
758,Q8NHM5,1,NO_SP,2,0
759,O94953,1,NO_SP,3,0
760,P29375,1,NO_SP,4,0
761,Q9SKE2,1,NO_SP,2,0
762,Q336N8,1,NO_SP,3,0
763,O60303,1,NO_SP,2,0
764,Q9SZU7,1,NO_SP,3,0
765,Q9TY84,1,NO_SP,3,0
766,P52410,1,NO_SP,4,0
767,O95251,1,NO_SP,2,0
768,Q719H9,1,NO_SP,4,0
769,Q9Y2K7,1,NO_SP,1,0
770,Q9SBK6,1,NO_SP,3,0
771,O60229,1,NO_SP,0,0
772,Q9P2N6,1,NO_SP,1,0
773,O61016,1,NO_SP,2,0
774,C9JR72,1,NO_SP,3,0
775,P08414,1,NO_SP,4,0
776,Q8CDD8,1,NO_SP,2,0
777,Q6PCM1,1,NO_SP,0,0
778,Q8VZA5,1,NO_SP,4,0
779,O44408,1,NO_SP,2,0
780,Q9FZ06,1,NO_SP,0,0
781,Q9LFA2,1,NO_SP,1,0
782,Q8IXV7,1,NO_SP,1,0
783,Q7XKR9,1,NO_SP,0,0
784,F4ICK8,1,NO_SP,2,0
785,Q9C9Q4,1,NO_SP,0,0
786,Q6S591,1,NO_SP,3,0
787,Q06214,1,NO_SP,3,0
788,Q8N9B5,1,NO_SP,2,0
789,Q3SY84,1,NO_SP,4,0
790,Q96M32,1,NO_SP,3,0
791,Q96MA6,1,NO_SP,0,0
792,Q96EK5,1,NO_SP,0,0
793,Q9VMJ7,1,NO_SP,3,0
794,F0JAI6,1,NO_SP,0,0
795,Q8K4H1,1,NO_SP,2,0
796,Q21441,1,NO_SP,2,0
797,Q94CG5,1,NO_SP,2,0
798,Q96M94,1,NO_SP,0,0
799,Q6JAN1,1,NO_SP,1,0
800,Q9SYK4,1,NO_SP,2,0
801,Q6Q560,1,NO_SP,4,0
802,Q8L735,1,NO_SP,2,0
803,Q07666,1,NO_SP,2,0
804,P22987,1,NO_SP,0,0
805,Q9D783,1,NO_SP,2,0
806,Q9P2K6,1,NO_SP,0,0
807,P38169,1,NO_SP,1,0
808,Q0IMS9,1,NO_SP,3,0
809,Q8N5Z5,1,NO_SP,2,0
810,Q7TNC6,1,NO_SP,3,0
811,Q53GT1,1,NO_SP,3,0
812,Q8VWI7,1,NO_SP,0,0
813,Q8W1Y3,1,NO_SP,1,0
814,Q02156,1,NO_SP,2,0
815,P42818,1,NO_SP,3,0
816,Q67Y93,1,NO_SP,4,0
817,A2A9F4,1,NO_SP,3,0
818,Q8N371,1,NO_SP,4,0
819,Q9Z2X8,1,NO_SP,0,0
820,Q04652,1,NO_SP,3,0
821,B5BUZ8,1,NO_SP,2,0
822,Q6P1M3,1,NO_SP,3,0
823,Q9LES4,1,NO_SP,0,0
824,P47119,1,NO_SP,2,0
825,Q8GYU3,1,NO_SP,4,0
826,Q53WJ1,1,NO_SP,0,0
827,Q9SSE9,1,NO_SP,1,0
828,Q8WQG9,1,NO_SP,4,0
829,P30625,1,NO_SP,0,0
830,F4JUQ2,1,NO_SP,1,0
831,Q9W1U4,1,NO_SP,3,0
832,Q58G59,1,NO_SP,4,0
833,Q17431,1,NO_SP,0,0
834,Q9QXD8,1,NO_SP,2,0
835,P38852,1,NO_SP,3,0
836,Q1PSW8,1,NO_SP,2,0
837,B2D6M2,1,NO_SP,3,0
838,Q5TKA1,1,NO_SP,0,0
839,O75334,1,NO_SP,1,0
840,B0FRH7,1,NO_SP,3,0
841,Q9LFH3,1,NO_SP,0,0
842,P93648,1,NO_SP,1,0
843,Q8CGK3,1,NO_SP,2,0
844,P36775,1,NO_SP,3,0
845,Q9FK15,1,NO_SP,3,0
846,Q9LYT7,1,NO_SP,1,0
847,Q54NW4,1,NO_SP,4,0
848,Q9FFJ8,1,NO_SP,2,0
849,Q9D945,1,NO_SP,3,0
850,Q9Y468,1,NO_SP,4,0
851,Q8VEE1,1,NO_SP,1,0
852,P29536,1,NO_SP,3,0
853,P43586,1,NO_SP,4,0
854,O61267,1,NO_SP,1,0
855,O75112,1,NO_SP,1,0
856,Q11184,1,NO_SP,2,0
857,Q9LJ97,1,NO_SP,0,0
858,Q946J8,1,NO_SP,2,0
859,P45970,1,NO_SP,4,0
860,O13642,1,NO_SP,0,0
861,O99019,1,NO_SP,4,0
862,Q9VKY1,1,NO_SP,0,0
863,E1BTG2,1,NO_SP,3,0
864,E9QA62,1,NO_SP,0,0
865,Q7KUT2,1,NO_SP,4,0
866,Q5SGE0,1,NO_SP,3,0
867,P43033,1,NO_SP,4,0
868,Q54HI5,1,NO_SP,0,0
869,F4JCX9,1,NO_SP,2,0
870,Q96CN5,1,NO_SP,3,0
871,Q8GWT7,1,NO_SP,4,0
872,Q9ZW84,1,NO_SP,0,0
873,Q09490,1,NO_SP,2,0
874,Q8W593,1,NO_SP,3,0
875,Q9SZ15,1,NO_SP,4,0
876,P59178,1,NO_SP,0,0
877,Q9S823,1,NO_SP,0,0
878,G5EBZ4,1,NO_SP,4,0
879,Q9SJF1,1,NO_SP,0,0
880,O82268,1,NO_SP,1,0
881,Q9ZWT1,1,NO_SP,1,0
882,Q10573,1,NO_SP,1,0
883,Q8LEE8,1,NO_SP,3,0
884,Q9VH19,1,NO_SP,4,0
885,Q9LUW0,1,NO_SP,0,0
886,Q8H0W0,1,NO_SP,1,0
887,Q5T3J3,1,NO_SP,3,0
888,Q940X9,1,NO_SP,4,0
889,Q9VCI3,1,NO_SP,2,0
890,F4J117,1,NO_SP,3,0
891,Q86S05,1,NO_SP,4,0
892,Q6ZH94,1,NO_SP,2,0
893,Q13136,1,NO_SP,3,0
894,A8MQN2,1,NO_SP,4,0
895,Q9SU91,1,NO_SP,3,0
896,P0DKB9,1,NO_SP,4,0
897,Q8BUI3,1,NO_SP,2,0
898,Q96LR2,1,NO_SP,3,0
899,Q14657,1,NO_SP,0,0
900,Q6PKG0,1,NO_SP,1,0
901,Q9FKA9,1,NO_SP,2,0
902,Q99M04,1,NO_SP,0,0
903,Q9BT23,1,NO_SP,1,0
904,Q9U489,1,NO_SP,4,0
905,P32875,1,NO_SP,0,0
906,Q13495,1,NO_SP,1,0
907,Q8IZL2,1,NO_SP,2,0
908,Q8LA53,1,NO_SP,4,0
909,O64517,1,NO_SP,0,0
910,Q7TT18,1,NO_SP,1,0
911,Q64096,1,NO_SP,4,0
912,H3K2Y6,1,NO_SP,2,0
913,Q10317,1,NO_SP,2,0
914,O65312,1,NO_SP,2,0
915,Q3ED65,1,NO_SP,4,0
916,Q9NH52,1,NO_SP,2,0
917,A8MUP2,1,NO_SP,0,0
918,D6RGH6,1,NO_SP,1,0
919,Q5FWY4,1,NO_SP,2,0
920,Q9P1T7,1,NO_SP,4,0
921,O82399,1,NO_SP,3,0
922,P42834,1,NO_SP,4,0
923,P47025,1,NO_SP,0,0
924,Q7KTX8,1,NO_SP,2,0
925,B6DMK2,1,NO_SP,0,0
926,O60062,1,NO_SP,4,0
927,Q9SK32,1,NO_SP,0,0
928,Q9UDY8,1,NO_SP,1,0
929,O94675,1,NO_SP,2,0
930,Q9Z2D8,1,NO_SP,1,0
931,Q9LTJ1,1,NO_SP,2,0
932,P38132,1,NO_SP,1,0
933,Q9XIM0,1,NO_SP,4,0
934,P32442,1,NO_SP,1,0
935,Q5BGR2,1,NO_SP,4,0
936,Q3UIK4,1,NO_SP,0,0
937,Q9Z0E1,1,NO_SP,2,0
938,Q9FJV0,1,NO_SP,3,0
939,Q6PCZ4,1,NO_SP,1,0
940,Q9SIU0,1,NO_SP,4,0
941,Q9FV50,1,NO_SP,2,0
942,Q501D5,1,NO_SP,4,0
943,Q7ZYP6,1,NO_SP,1,0
944,P15265,1,NO_SP,2,0
945,Q9BV79,1,NO_SP,3,0
946,P87310,1,NO_SP,0,0
947,P19659,1,NO_SP,2,0
948,Q925J9,1,NO_SP,1,0
949,Q5VYS4,1,NO_SP,3,0
950,Q99MV5,1,NO_SP,3,0
951,Q9LZY0,1,NO_SP,3,0
952,Q3KQU3,1,NO_SP,0,0
953,Q6ZN28,1,NO_SP,1,0
954,Q8WXG6,1,NO_SP,2,0
955,Q4VC33,1,NO_SP,0,0
956,Q9VNS0,1,NO_SP,1,0
957,Q10113,1,NO_SP,0,0
958,Q96JK9,1,NO_SP,1,0
959,Q922Q1,1,NO_SP,3,0
960,O08678,1,NO_SP,1,0
961,Q6P0Q8,1,NO_SP,4,0
962,Q9LW00,1,NO_SP,2,0
963,Q5XEN5,1,NO_SP,3,0
964,Q96DN6,1,NO_SP,4,0
965,Q9LXT3,1,NO_SP,0,0
966,P17505,1,NO_SP,3,0
967,P20484,1,NO_SP,4,0
968,Q9P2G4,1,NO_SP,1,0
969,Q9FV52,1,NO_SP,2,0
970,Q8C052,1,NO_SP,3,0
971,Q7K3L1,1,NO_SP,4,0
972,Q96RQ3,1,NO_SP,1,0
973,Q9HCC0,1,NO_SP,2,0
974,Q08B36,1,NO_SP,4,0
975,P87323,1,NO_SP,3,0
976,Q8QFR4,1,NO_SP,4,0
977,O14079,1,NO_SP,0,0
978,Q14676,1,NO_SP,1,0
979,Q21360,1,NO_SP,1,0
980,Q12176,1,NO_SP,3,0
981,P38112,1,NO_SP,0,0
982,P36013,1,NO_SP,1,0
983,Q9FV51,1,NO_SP,2,0
984,P50579,1,NO_SP,4,0
985,Q15555,1,NO_SP,1,0
986,Q96EH3,1,NO_SP,2,0
987,P0CY17,1,NO_SP,3,0
988,Q9LME6,1,NO_SP,4,0
989,P52302,1,NO_SP,3,0
990,G5EGQ5,1,NO_SP,4,0
991,E9EPV1,1,NO_SP,0,0
992,P59942,1,NO_SP,1,0
993,O42709,1,NO_SP,3,0
994,Q95XQ8,1,NO_SP,0,0
995,Q9SN86,1,NO_SP,1,0
996,O94248,1,NO_SP,4,0
997,Q9Z2D6,1,NO_SP,1,0
998,Q12230,1,NO_SP,4,0
999,O43283,1,NO_SP,3,0
1000,A0A078CGE6,1,NO_SP,4,0
1001,O59767,1,NO_SP,1,0
1002,Q18452,1,NO_SP,3,0
1003,Q16644,1,NO_SP,0,0
1004,P12624,1,NO_SP,2,0
1005,Q5XK83,1,NO_SP,1,0
1006,I0IUP4,1,NO_SP,2,0
1007,Q9FEF8,1,NO_SP,0,0
1008,O43068,1,NO_SP,2,0
1009,O14220,1,NO_SP,4,0
1010,Q5U5Q3,1,NO_SP,0,0
1011,Q9Y8G3,1,NO_SP,1,0
1012,Q8W3L1,1,NO_SP,2,0
1013,Q9SGU9,1,NO_SP,0,0
1014,P61326,1,NO_SP,1,0
1015,Q7RTP6,1,NO_SP,3,0
1016,Q9MBA2,1,NO_SP,4,0
1017,Q5FW52,1,NO_SP,3,0
1018,Q7X6Y7,1,NO_SP,4,0
1019,P53163,1,NO_SP,1,0
1020,O44740,1,NO_SP,3,0
1021,Q9WVR8,1,NO_SP,4,0
1022,P32179,1,NO_SP,1,0
1023,Q1K9C2,1,NO_SP,3,0
1024,Q8N4Q1,1,NO_SP,1,0
1025,Q8CD10,1,NO_SP,4,0
1026,Q9CA51,1,NO_SP,1,0
1027,Q06211,1,NO_SP,3,0
1028,O49543,1,NO_SP,4,0
1029,Q9BQ69,1,NO_SP,4,0
1030,Q9UBF1,1,NO_SP,4,0
1031,Q8WWC4,1,NO_SP,1,0
1032,P40065,1,NO_SP,4,0
1033,Q9FN52,1,NO_SP,1,0
1034,P21519,1,NO_SP,4,0
1035,O88735,1,NO_SP,4,0
1036,Q60592,1,NO_SP,1,0
1037,Q9SIM9,1,NO_SP,4,0
1038,Q9UBB5,1,NO_SP,1,0
1039,Q9FJF4,1,NO_SP,2,0
1040,Q9SGH2,1,NO_SP,4,0
1041,O43324,1,NO_SP,1,0
1042,P53114,1,NO_SP,4,0
1043,Q94420,1,NO_SP,2,0
1044,Q9BUU2,1,NO_SP,4,0
1045,Q0WNZ5,1,NO_SP,1,0
1046,Q9M0V0,1,NO_SP,4,0
1047,Q9HE09,1,NO_SP,4,0
1048,Q8LCU7,1,NO_SP,2,0
1049,Q20497,1,NO_SP,4,0
1050,Q9VW47,1,NO_SP,2,0
1051,P19263,1,NO_SP,3,0
1052,Q9Y808,1,NO_SP,4,0
1053,F4JGZ1,1,NO_SP,1,0
1054,Q9VEC1,1,NO_SP,2,0
1055,Q6NUD0,1,NO_SP,4,0
1056,Q10270,1,NO_SP,1,0
1057,P32787,1,NO_SP,4,0
1058,Q8GYJ4,1,NO_SP,1,0
1059,Q03667,1,NO_SP,2,0
1060,Q6ZN04,1,NO_SP,4,0
1061,Q04922,1,NO_SP,1,0
1062,O35678,1,NO_SP,3,0
1063,Q96AX9,1,NO_SP,1,0
1064,Q8IYU8,1,NO_SP,2,0
1065,Q9P7Y8,1,NO_SP,3,0
1066,Q8VZK0,1,NO_SP,4,0
1067,Q22227,1,NO_SP,0,0
1068,Q960V3,1,NO_SP,2,0
1069,Q9C4Z7,1,NO_SP,3,0
1070,Q96T58,1,NO_SP,4,0
1071,Q8TDR0,1,NO_SP,1,0
1072,Q9QWV4,1,NO_SP,0,0
1073,F4JN26,1,NO_SP,0,0
1074,Q9HAP2,1,NO_SP,1,0
1075,O14207,1,NO_SP,4,0
1076,P34544,1,NO_SP,0,0
1077,P47169,1,NO_SP,4,0
1078,A2AUU0,1,NO_SP,0,0
1079,O94756,1,NO_SP,1,0
1080,Q93712,1,NO_SP,2,0
1081,G8B839,1,NO_SP,0,0
1082,Q9SM44,1,NO_SP,1,0
1083,Q06630,1,NO_SP,2,0
1084,Q9CQ86,1,NO_SP,1,0
1085,Q8N183,1,NO_SP,2,0
1086,P87141,1,NO_SP,3,0
1087,Q04341,1,NO_SP,4,0
1088,Q8NB16,1,NO_SP,1,0
1089,Q9UH92,1,NO_SP,3,0
1090,O43003,1,NO_SP,4,0
1091,Q0WVF8,1,NO_SP,0,0
1092,Q7XYY2,1,NO_SP,2,0
1093,Q18508,1,NO_SP,3,0
1094,A1L020,1,NO_SP,4,0
1095,P34418,1,NO_SP,3,0
1096,Q9VQ89,1,NO_SP,4,0
1097,P32354,1,NO_SP,1,0
1098,Q91876,1,NO_SP,1,0
1099,I0IUP3,1,NO_SP,2,0
1100,Q9Y7J9,1,NO_SP,1,0
1101,Q9BUT9,1,NO_SP,2,0
1102,Q94AH9,1,NO_SP,3,0
1103,P53083,1,NO_SP,4,0
1104,Q9NU22,1,NO_SP,0,0
1105,P50222,1,NO_SP,3,0
1106,Q21502,1,NO_SP,4,0
1107,Q9BQP7,1,NO_SP,2,0
1108,Q7L590,1,NO_SP,4,0
1109,Q8NEM0,1,NO_SP,0,0
1110,C9JLW8,1,NO_SP,1,0
1111,Q96EZ8,1,NO_SP,3,0
1112,Q9LFA3,1,NO_SP,4,0
1113,P92947,1,NO_SP,0,0
1114,Q03570,1,NO_SP,2,0
1115,Q9H204,1,NO_SP,0,0
1116,P29467,1,NO_SP,2,0
1117,Q8GYN9,1,NO_SP,4,0
1118,O14354,1,NO_SP,1,0
1119,Q9NX63,1,NO_SP,2,0
1120,Q8BQR7,1,NO_SP,3,0
1121,G5EGQ3,1,NO_SP,0,0
1122,P38300,1,NO_SP,1,0
1123,Q9BQG0,1,NO_SP,3,0
1124,P87239,1,NO_SP,4,0
1125,P18409,1,NO_SP,4,0
1126,Q01846,1,NO_SP,0,0
1127,Q12019,1,NO_SP,1,0
1128,P53094,1,NO_SP,2,0
1129,Q5XVF0,1,NO_SP,1,0
1130,A2AG06,1,NO_SP,3,0
1131,P97368,1,NO_SP,4,0
1132,Q9NKW1,1,NO_SP,3,0
1133,Q504T8,1,NO_SP,4,0
1134,O02193,1,NO_SP,2,0
1135,P20069,1,NO_SP,3,0
1136,Q6DT37,1,NO_SP,0,0
1137,Q9USZ6,1,NO_SP,2,0
1138,F4JEP5,1,NO_SP,3,0
1139,Q9C5C8,1,NO_SP,0,0
1140,P08593,1,NO_SP,4,0
1141,Q86YT6,1,NO_SP,0,0
1142,Q9VUX2,1,NO_SP,3,0
1143,Q8IUF8,1,NO_SP,4,0
1144,Q9Y3D0,1,NO_SP,2,0
1145,Q9P802,1,NO_SP,3,0
1146,Q9D7G9,1,NO_SP,0,0
1147,Q9WVS8,1,NO_SP,3,0
1148,Q02455,1,NO_SP,0,0
1149,Q6ZRQ5,1,NO_SP,2,0
1150,Q17895,1,NO_SP,3,0
1151,O18211,1,NO_SP,1,0
1152,O96033,1,NO_SP,2,0
1153,Q23359,1,NO_SP,3,0
1154,P26041,1,NO_SP,4,0
1155,P87227,1,NO_SP,2,0
1156,P40002,1,NO_SP,3,0
1157,Q5SW45,1,NO_SP,4,0
1158,P08733,1,NO_SP,4,0
1159,Q9NYL2,1,NO_SP,1,0
1160,Q9Y4U1,1,NO_SP,2,0
1161,Q9USJ9,1,NO_SP,1,0
1162,Q9UT52,1,NO_SP,3,0
1163,Q9M658,1,NO_SP,4,0
1164,F4JRS4,1,NO_SP,0,0
1165,Q55CL6,1,NO_SP,3,0
1166,Q02750,1,NO_SP,4,0
1167,P40364,1,NO_SP,2,0
1168,O00566,1,NO_SP,3,0
1169,O04308,1,NO_SP,4,0
1170,P53123,1,NO_SP,1,0
1171,Q7L0Y3,1,NO_SP,2,0
1172,P38172,1,NO_SP,3,0
1173,Q39659,1,NO_SP,2,0
1174,A6ZJ71,1,NO_SP,3,0
1175,Q1G3I2,1,NO_SP,4,0
1176,P38162,1,NO_SP,0,0
1177,Q6P5G0,1,NO_SP,2,0
1178,O96007,1,NO_SP,3,0
1179,Q9Y605,1,NO_SP,2,0
1180,Q94FN2,1,NO_SP,3,0
1181,O43065,1,NO_SP,2,0
1182,Q63932,1,NO_SP,3,0
1183,P47809,1,NO_SP,0,0
1184,Q9C9X0,1,NO_SP,0,0
1185,Q8I113,1,NO_SP,2,0
1186,P47083,1,NO_SP,3,0
1187,P97434,1,NO_SP,0,0
1188,Q9UTR1,1,NO_SP,1,0
1189,Q06164,1,NO_SP,2,0
1190,O74558,1,NO_SP,4,0
1191,Q14168,1,NO_SP,0,0
1192,Q86A84,1,NO_SP,1,0
1193,Q42290,1,NO_SP,2,0
1194,P07266,1,NO_SP,4,0
1195,Q08818,1,NO_SP,1,0
1196,Q9W0G7,1,NO_SP,2,0
1197,P25336,1,NO_SP,4,0
1198,P43594,1,NO_SP,1,0
1199,Q9SZ45,1,NO_SP,2,0
1200,Q8SXD4,1,NO_SP,4,0
1201,Q9H3L0,1,NO_SP,1,0
1202,Q9SWR3,1,NO_SP,2,0
1203,P97997,1,NO_SP,4,0
1204,Q9C5S1,1,NO_SP,1,0
1205,P24785,1,NO_SP,3,0
1206,G5EC86,1,NO_SP,0,0
1207,P52564,1,NO_SP,1,0
1208,Q9P7T4,1,NO_SP,4,0
1209,Q99J25,1,NO_SP,1,0
1210,O13973,1,NO_SP,2,0
1211,O43482,1,NO_SP,3,0
1212,P32559,1,NO_SP,4,0
1213,Q96AZ1,1,NO_SP,2,0
1214,F4K494,1,NO_SP,4,0
1215,O54874,1,NO_SP,2,0
1216,Q08925,1,NO_SP,3,0
1217,P47084,1,NO_SP,0,0
1218,Q9NYP9,1,NO_SP,3,0
1219,Q9HDV6,1,NO_SP,4,0
1220,Q9LZ08,1,NO_SP,0,0
1221,P30305,1,NO_SP,3,0
1222,Q6P7F1,1,NO_SP,4,0
1223,P15424,1,NO_SP,0,0
1224,Q7TNB4,1,NO_SP,1,0
1225,F4IHL3,1,NO_SP,3,0
1226,Q9C6A1,1,NO_SP,0,0
1227,Q965W9,1,NO_SP,4,0
1228,Q9BV20,1,NO_SP,2,0
1229,Q562C9,1,NO_SP,1,0
1230,Q38AH0,1,NO_SP,4,0
1231,O94427,1,NO_SP,1,0
1232,P38236,1,NO_SP,3,0
1233,Q09859,1,NO_SP,0,0
1234,P32335,1,NO_SP,2,0
1235,Q09816,1,NO_SP,0,0
1236,Q9Y4B5,1,NO_SP,1,0
1237,D3ZUA0,1,NO_SP,2,0
1238,Q7Z6M4,1,NO_SP,3,0
1239,Q03151,1,NO_SP,4,0
1240,Q9WTJ6,1,NO_SP,0,0
1241,Q9Z2C5,1,NO_SP,1,0
1242,Q9C0I1,1,NO_SP,2,0
1243,O94286,1,NO_SP,4,0
1244,Q9UUA5,1,NO_SP,2,0
1245,O94664,1,NO_SP,4,0
1246,Q9HC36,1,NO_SP,3,0
1247,P40050,1,NO_SP,4,0
1248,P53869,1,NO_SP,0,0
1249,Q03834,1,NO_SP,4,0
1250,P50536,1,NO_SP,2,0
1251,Q42377,1,NO_SP,3,0
1252,Q7SZL5,1,NO_SP,1,0
1253,O13699,1,NO_SP,0,0
1254,O94410,1,NO_SP,1,0
1255,Q9HDZ3,1,NO_SP,2,0
1256,A2AMM0,1,NO_SP,2,0
1257,Q5VZV1,1,NO_SP,4,0
1258,Q9EPI8,1,NO_SP,1,0
1259,Q9SZL6,1,NO_SP,2,0
1260,Q06455,1,NO_SP,4,0
1261,Q9NYA4,1,NO_SP,2,0
1262,Q765P7,1,NO_SP,3,0
1263,Q9V3F3,1,NO_SP,4,0
1264,Q5JR59,1,NO_SP,1,0
1265,O75431,1,NO_SP,3,0
1266,O94478,1,NO_SP,4,0
1267,Q56Y74,1,NO_SP,4,0
1268,Q9UT23,1,NO_SP,1,0
1269,Q5Z9J0,1,NO_SP,2,0
1270,F4JLC1,1,NO_SP,2,0
1271,P25270,1,NO_SP,3,0
1272,O15091,1,NO_SP,2,0
1273,P47007,1,NO_SP,3,0
1274,Q8C3P7,1,NO_SP,0,0
1275,Q84X53,1,NO_SP,2,0
1276,Q9VPD5,1,NO_SP,1,0
1277,P53070,1,NO_SP,3,0
1278,Q2KHM9,1,NO_SP,4,0
1279,Q84WV6,1,NO_SP,0,0
1280,O22793,1,NO_SP,1,0
1281,P53725,1,NO_SP,0,0
1282,P25588,1,NO_SP,1,0
1283,Q7M6Y6,1,NO_SP,0,0
1284,O75012,1,NO_SP,1,0
1285,Q9UT79,1,NO_SP,2,0
1286,Q9FK23,1,NO_SP,3,0
1287,Q9US51,1,NO_SP,4,0
1288,Q9BT17,1,NO_SP,0,0
1289,P38860,1,NO_SP,1,0
1290,Q923Z3,1,NO_SP,2,0
1291,O14232,1,NO_SP,3,0
1292,Q9UBK8,1,NO_SP,2,0
1293,Q9Y7P6,1,NO_SP,2,0
1294,O74317,1,NO_SP,0,0
1295,F4KAF2,1,NO_SP,1,0
1296,Q9LKA5,1,NO_SP,2,0
1297,Q6UL01,1,NO_SP,4,0
1298,Q9HCE1,1,NO_SP,0,0
1299,Q8GYX3,1,NO_SP,1,0
1300,P53166,1,NO_SP,2,0
1301,Q6NTE8,1,NO_SP,4,0
1302,Q8NCE2,1,NO_SP,0,0
1303,Q9C0U3,1,NO_SP,4,0
1304,Q10308,1,NO_SP,1,0
1305,Q09773,1,NO_SP,4,0
1306,O60072,1,NO_SP,0,0
1307,Q8IQG1,1,NO_SP,1,0
1308,Q63327,1,NO_SP,2,0
1309,O95396,1,NO_SP,4,0
1310,O94745,1,NO_SP,1,0
1311,Q9SKB6,1,NO_SP,2,0
1312,Q9FMS5,1,NO_SP,3,0
1313,Q8WXB1,1,NO_SP,4,0
1314,Q9H867,1,NO_SP,0,0
1315,Q8BKY8,1,NO_SP,1,0
1316,F4JVI3,1,NO_SP,2,0
1317,P42939,1,NO_SP,3,0
1318,Q9LVW4,1,NO_SP,2,0
1319,E9Q634,1,NO_SP,3,0
1320,Q9JJW5,1,NO_SP,4,0
1321,Q01989,1,NO_SP,1,0
1322,Q70Z18,1,NO_SP,4,0
1323,Q9C6Z1,1,NO_SP,1,0
1324,Q13562,1,NO_SP,1,0
1325,O14121,1,NO_SP,2,0
1326,Q9T0A4,1,NO_SP,3,0
1327,Q6UEF0,1,NO_SP,1,0
1328,P40360,1,NO_SP,1,0
1329,Q8RXH8,1,NO_SP,4,0
1330,Q07937,1,NO_SP,1,0
1331,P60324,1,NO_SP,4,0
1332,A0A0U1RRE5,1,NO_SP,3,0
1333,O43070,1,NO_SP,3,0
1334,Q8AWF5,1,NO_SP,3,0
1335,Q8RXA8,1,NO_SP,4,0
1336,P51970,1,NO_SP,1,0
1337,P17568,1,NO_SP,2,0
1338,O75306,1,NO_SP,4,0
1339,O43181,1,NO_SP,1,0
1340,Q24134,1,NO_SP,2,0
1341,Q62234,1,NO_SP,3,0
1342,Q8BUR9,1,NO_SP,1,0
1343,Q94AY1,1,NO_SP,2,0
1344,Q86W26,1,NO_SP,2,0
1345,P60322,1,NO_SP,3,0
1346,A7Y7W3,1,NO_SP,4,0
1347,Q9ST62,1,NO_SP,4,0
1348,Q12366,1,NO_SP,0,0
1349,O49459,1,NO_SP,1,0
1350,Q9FGS4,1,NO_SP,3,0
1351,Q94CL6,1,NO_SP,0,0
1352,Q9H0A0,1,NO_SP,3,0
1353,Q8IVL1,1,NO_SP,4,0
1354,P83291,1,NO_SP,1,0
1355,O14253,1,NO_SP,1,0
1356,P34160,1,NO_SP,2,0
