,ID,Kingdom,Type,Partition
771,Q9VE87,1,NO_SP,3
772,Q00PI9,1,NO_SP,2
773,Q8VEK3,1,NO_SP,0
774,Q9W539,1,NO_SP,2
775,P38922,1,NO_SP,4
776,Q08168,1,NO_SP,2
777,Q6YN16,1,NO_SP,3
778,Q12988,1,NO_SP,4
779,Q9LEY4,1,NO_SP,2
780,P34370,1,NO_SP,0
781,Q9LSE2,1,NO_SP,1
782,Q3UZ18,1,NO_SP,3
783,Q10439,1,NO_SP,3
784,F4IPE3,1,NO_SP,2
785,O81796,1,NO_SP,3
786,Q8RWL4,1,NO_SP,3
787,Q9BTL4,1,NO_SP,4
788,Q9P7S9,1,NO_SP,0
789,O82499,1,NO_SP,2
790,O49595,1,NO_SP,3
791,P52927,1,NO_SP,0
792,P93047,1,NO_SP,3
793,O81027,1,NO_SP,4
794,Q03973,1,NO_SP,2
795,Q84JU6,1,NO_SP,1
796,Q9UPZ3,1,NO_SP,1
797,Q24142,1,NO_SP,3
798,Q05549,1,NO_SP,4
799,Q9FX67,1,NO_SP,2
800,Q92598,1,NO_SP,1
801,Q84Q77,1,NO_SP,0
802,P19882,1,NO_SP,2
803,P02829,1,NO_SP,3
804,Q18688,1,NO_SP,3
805,Q16082,1,NO_SP,2
806,Q9UJY1,1,NO_SP,4
807,Q09811,1,NO_SP,1
808,Q7TMY8,1,NO_SP,2
809,Q8W191,1,NO_SP,4
810,Q8WUF5,1,NO_SP,4
811,P53892,1,NO_SP,2
812,Q8WZK3,1,NO_SP,0
813,Q6NT76,1,NO_SP,1
814,P05204,1,NO_SP,1
815,P82970,1,NO_SP,0
816,P20823,1,NO_SP,1
817,O60760,1,NO_SP,1
818,Q9NWW0,1,NO_SP,0
819,Q9C9W5,1,NO_SP,0
820,Q00613,1,NO_SP,4
821,P50582,1,NO_SP,1
822,Q383Q5,1,NO_SP,3
823,P38348,1,NO_SP,1
824,P17156,1,NO_SP,1
825,O59838,1,NO_SP,1
826,Q05931,1,NO_SP,1
827,Q10076,1,NO_SP,3
828,O43719,1,NO_SP,1
829,P52792,1,NO_SP,2
830,P17712,1,NO_SP,2
831,O14254,1,NO_SP,0
832,Q10132,1,NO_SP,4
833,Q9LY61,1,NO_SP,4
834,P53688,1,NO_SP,0
835,P86397,1,NO_SP,2
836,Q59RW5,1,NO_SP,1
837,Q62726,1,NO_SP,3
838,Q55GF9,1,NO_SP,2
839,Q9S7H8,1,NO_SP,2
840,Q14197,1,NO_SP,3
841,P20067,1,NO_SP,1
842,P41133,1,NO_SP,0
843,O94704,1,NO_SP,4
844,P39936,1,NO_SP,0
845,Q9R002,1,NO_SP,2
846,Q9H2S9,1,NO_SP,4
847,F4I893,1,NO_SP,1
848,O04203,1,NO_SP,4
849,P38790,1,NO_SP,0
850,O60921,1,NO_SP,1
851,Q9ZQC5,1,NO_SP,2
852,P93032,1,NO_SP,3
853,P28241,1,NO_SP,4
854,Q8LG77,1,NO_SP,2
855,O75874,1,NO_SP,0
856,B7SXM5,1,NO_SP,4
857,Q5VY09,1,NO_SP,4
858,Q02748,1,NO_SP,4
859,Q9UST4,1,NO_SP,0
860,P90901,1,NO_SP,2
861,Q19286,1,NO_SP,1
862,Q9BYX4,1,NO_SP,4
863,Q0G838,1,NO_SP,4
864,Q61371,1,NO_SP,3
865,Q8LFW5,1,NO_SP,0
866,Q9XER9,1,NO_SP,2
867,P78955,1,NO_SP,0
868,P31272,1,NO_SP,2
869,Q96M11,1,NO_SP,4
870,Q9SKX1,1,NO_SP,2
871,Q9UPZ9,1,NO_SP,3
872,P54105,1,NO_SP,2
873,Q9M9V6,1,NO_SP,2
874,A2T2X4,1,NO_SP,0
875,Q9UBC1,1,NO_SP,3
876,O15111,1,NO_SP,0
877,O14920,1,NO_SP,0
878,Q3SXM5,1,NO_SP,4
879,Q6VYH9,1,NO_SP,4
880,O74984,1,NO_SP,4
881,Q04432,1,NO_SP,2
882,Q0VDF9,1,NO_SP,1
883,Q9UBY9,1,NO_SP,1
884,O46339,1,NO_SP,0
885,P40325,1,NO_SP,1
886,F4IZM8,1,NO_SP,2
887,Q9BYI3,1,NO_SP,2
888,Q9W1R4,1,NO_SP,4
889,Q8VYU8,1,NO_SP,2
890,P41136,1,NO_SP,0
891,Q9FFH3,1,NO_SP,3
892,Q8LFC0,1,NO_SP,3
893,P51553,1,NO_SP,3
894,O35586,1,NO_SP,4
895,Q9SYQ0,1,NO_SP,3
896,F4IXE7,1,NO_SP,1
897,O14210,1,NO_SP,4
898,P32617,1,NO_SP,3
899,Q3B8Q2,1,NO_SP,4
900,Q3U4H6,1,NO_SP,2
901,Q9WV93,1,NO_SP,4
902,Q9QUS4,1,NO_SP,4
903,Q9C9L4,1,NO_SP,4
904,P50135,1,NO_SP,1
905,Q9BUJ2,1,NO_SP,2
906,O94586,1,NO_SP,1
907,Q8NJT7,1,NO_SP,2
908,Q2WGK3,1,NO_SP,2
909,Q96ED9,1,NO_SP,3
910,Q9HGK2,1,NO_SP,4
911,Q8N7B1,1,NO_SP,1
912,Q4QQW3,1,NO_SP,3
913,Q9SIF2,1,NO_SP,2
914,P38532,1,NO_SP,4
915,Q96LI6,1,NO_SP,3
916,O74914,1,NO_SP,2
917,Q08992,1,NO_SP,2
918,Q9FJF8,1,NO_SP,0
919,Q9H9L3,1,NO_SP,3
920,Q8VHV7,1,NO_SP,2
921,P14866,1,NO_SP,1
922,Q9FX64,1,NO_SP,1
923,P53187,1,NO_SP,4
924,Q9SLJ2,1,NO_SP,3
925,Q05905,1,NO_SP,2
926,Q10092,1,NO_SP,2
927,P33416,1,NO_SP,4
928,Q96VB9,1,NO_SP,1
929,P04792,1,NO_SP,3
930,Q9UR39,1,NO_SP,2
931,Q84JU4,1,NO_SP,0
932,Q9ZWA6,1,NO_SP,3
933,Q945K7,1,NO_SP,2
934,Q8BPC6,1,NO_SP,3
935,Q9BXS1,1,NO_SP,4
936,Q9JKU3,1,NO_SP,1
937,Q9PW28,1,NO_SP,3
938,P06730,1,NO_SP,3
939,P23301,1,NO_SP,0
940,Q6YUX0,1,NO_SP,2
941,Q9H0C8,1,NO_SP,4
942,Q9FJD4,1,NO_SP,0
943,Q14974,1,NO_SP,2
944,P40069,1,NO_SP,1
945,Q9SUV9,1,NO_SP,3
946,Q68E01,1,NO_SP,3
947,Q9UL03,1,NO_SP,3
948,Q9NVH2,1,NO_SP,4
949,Q9UHH9,1,NO_SP,4
950,Q10272,1,NO_SP,2
951,Q8NFU5,1,NO_SP,0
952,P70434,1,NO_SP,2
953,Q9Y7X6,1,NO_SP,4
954,Q8IU81,1,NO_SP,1
955,O13848,1,NO_SP,3
956,G5DGA8,1,NO_SP,1
957,Q08561,1,NO_SP,0
958,Q94B52,1,NO_SP,0
959,Q9XUC2,1,NO_SP,3
960,Q5EA95,1,NO_SP,3
961,Q9EST8,1,NO_SP,3
962,Q14164,1,NO_SP,3
963,Q03267,1,NO_SP,1
964,Q9FNN3,1,NO_SP,2
965,Q9SLX0,1,NO_SP,4
966,Q19969,1,NO_SP,0
967,O13864,1,NO_SP,1
968,P38217,1,NO_SP,4
969,P53067,1,NO_SP,2
970,P20839,1,NO_SP,0
971,P12268,1,NO_SP,0
972,P50095,1,NO_SP,0
973,Q4VRV8,1,NO_SP,0
974,Q10139,1,NO_SP,4
975,Q8LPJ5,1,NO_SP,3
976,Q9Y2F5,1,NO_SP,2
977,Q8LE98,1,NO_SP,0
978,Q9LVQ7,1,NO_SP,3
979,Q9PW80,1,NO_SP,2
980,O82234,1,NO_SP,0
981,P48597,1,NO_SP,3
982,Q93VP3,1,NO_SP,0
983,Q387H6,1,NO_SP,0
984,O94476,1,NO_SP,4
985,P43598,1,NO_SP,0
986,Q0DUR2,1,NO_SP,2
987,Q9TZC4,1,NO_SP,4
988,Q13418,1,NO_SP,4
989,Q22560,1,NO_SP,4
990,O74476,1,NO_SP,4
991,P32337,1,NO_SP,4
992,P25642,1,NO_SP,4
993,Q10199,1,NO_SP,4
994,Q96G21,1,NO_SP,0
995,Q53TQ3,1,NO_SP,2
996,Q9H160,1,NO_SP,0
997,P53115,1,NO_SP,2
998,Q9VT41,1,NO_SP,4
999,Q95TS5,1,NO_SP,1
1000,Q9ULD6,1,NO_SP,4
1001,Q9FK88,1,NO_SP,4
1002,Q04213,1,NO_SP,3
1003,Q9SLK0,1,NO_SP,0
1004,Q80VL0,1,NO_SP,3
1005,Q6KCA4,1,NO_SP,1
1006,P43579,1,NO_SP,2
1007,Q9CPN8,1,NO_SP,2
1008,Q05D44,1,NO_SP,4
1009,Q6NLP2,1,NO_SP,1
1010,Q9VHS8,1,NO_SP,4
1011,P10081,1,NO_SP,4
1012,Q9DFS6,1,NO_SP,3
1013,Q10475,1,NO_SP,3
1014,Q9CXY6,1,NO_SP,4
1015,Q9Z1X4,1,NO_SP,0
1016,Q8NBZ0,1,NO_SP,3
1017,Q63ZW7,1,NO_SP,0
1018,Q0VD86,1,NO_SP,2
1019,Q9NQS7,1,NO_SP,3
1020,O74736,1,NO_SP,1
1021,O94701,1,NO_SP,0
1022,Q9LX12,1,NO_SP,2
1023,Q9ULG1,1,NO_SP,2
1024,Q9NVR2,1,NO_SP,4
1025,Q9LDY9,1,NO_SP,0
1026,P07250,1,NO_SP,2
1027,Q9SB60,1,NO_SP,4
1028,Q93Y52,1,NO_SP,1
1029,Q6DN90,1,NO_SP,1
1030,O82645,1,NO_SP,2
1031,P61372,1,NO_SP,3
1032,Q5C9I9,1,NO_SP,1
1033,Q5DM57,1,NO_SP,1
1034,O13089,1,NO_SP,1
1035,Q91550,1,NO_SP,0
1036,Q01292,1,NO_SP,3
1037,Q71VM4,1,NO_SP,4
1038,P91276,1,NO_SP,4
1039,P52294,1,NO_SP,0
1040,Q19420,1,NO_SP,1
1041,P29218,1,NO_SP,1
1042,Q99PT3,1,NO_SP,3
1043,Q96EL1,1,NO_SP,3
1044,Q38862,1,NO_SP,2
1045,Q9VDY1,1,NO_SP,4
1046,Q6ZPV2,1,NO_SP,2
1047,Q3HNM7,1,NO_SP,1
1048,Q9VBB3,1,NO_SP,0
1049,Q9FXA8,1,NO_SP,1
1050,P43596,1,NO_SP,2
1051,P0CT04,1,NO_SP,4
1052,P15314,1,NO_SP,2
1053,Q9BUE6,1,NO_SP,0
1054,Q9C9X7,1,NO_SP,2
1055,Q6Z1Z3,1,NO_SP,4
1056,Q9USP8,1,NO_SP,4
1057,P56574,1,NO_SP,0
1058,Q12345,1,NO_SP,1
1059,Q9BDB7,1,NO_SP,4
1060,O45551,1,NO_SP,1
1061,P39935,1,NO_SP,3
1062,Q20898,1,NO_SP,4
1063,Q64282,1,NO_SP,0
1064,P05619,1,NO_SP,0
1065,O14063,1,NO_SP,3
1066,A9QM74,1,NO_SP,4
1067,P38697,1,NO_SP,0
1068,P21620,1,NO_SP,0
1069,Q9NV31,1,NO_SP,0
1070,Q96321,1,NO_SP,4
1071,Q94F00,1,NO_SP,0
1072,Q6CE48,1,NO_SP,4
1073,B3H615,1,NO_SP,1
1074,Q8C0D7,1,NO_SP,0
1075,Q76PC7,1,NO_SP,2
1076,Q21065,1,NO_SP,2
1077,P09914,1,NO_SP,0
1078,Q96FT9,1,NO_SP,3
1079,Q2TB02,1,NO_SP,0
1080,Q9ESJ7,1,NO_SP,1
1081,O82170,1,NO_SP,3
1082,O08900,1,NO_SP,4
1083,Q6DD04,1,NO_SP,0
1084,O60086,1,NO_SP,0
1085,P52292,1,NO_SP,4
1086,O59809,1,NO_SP,1
1087,Q06142,1,NO_SP,1
1088,Q10297,1,NO_SP,1
1089,O14344,1,NO_SP,0
1090,P25626,1,NO_SP,4
1091,P53219,1,NO_SP,3
1092,P32899,1,NO_SP,0
1093,Q9JMC2,1,NO_SP,1
1094,Q2I0E5,1,NO_SP,4
1095,Q06667,1,NO_SP,0
1096,Q15051,1,NO_SP,1
1097,P19158,1,NO_SP,0
1098,P51617,1,NO_SP,2
1099,P28776,1,NO_SP,4
1100,Q5EIC4,1,NO_SP,1
1101,Q8K337,1,NO_SP,4
1102,Q700D2,1,NO_SP,4
1103,P40154,1,NO_SP,2
1104,Q3KNY0,1,NO_SP,2
1105,Q9BYH8,1,NO_SP,3
1106,Q9FH37,1,NO_SP,1
1107,Q9LIQ6,1,NO_SP,3
1108,Q8WYH8,1,NO_SP,0
1109,Q9VPH0,1,NO_SP,0
1110,Q96Q89,1,NO_SP,3
1111,Q14807,1,NO_SP,1
1112,Q21017,1,NO_SP,3
1113,Q96RR4,1,NO_SP,4
1114,Q56A24,1,NO_SP,4
1115,O59751,1,NO_SP,2
1116,Q03164,1,NO_SP,3
1117,Q8IZD2,1,NO_SP,4
1118,Q6Q783,1,NO_SP,2
1119,Q9LDN0,1,NO_SP,0
1120,Q8GS71,1,NO_SP,2
1121,F4IIS5,1,NO_SP,0
1122,O44548,1,NO_SP,3
1123,Q9Z2Q2,1,NO_SP,1
1124,Q05655,1,NO_SP,0
1125,P41743,1,NO_SP,0
1126,Q9LRY0,1,NO_SP,3
1127,O61585,1,NO_SP,3
1128,Q9FQ09,1,NO_SP,2
1129,Q93ZV7,1,NO_SP,3
1130,Q53H82,1,NO_SP,1
1131,S0DQI7,1,NO_SP,3
1132,Q94901,1,NO_SP,2
1133,Q6ZQ58,1,NO_SP,4
1134,Q9BRS8,1,NO_SP,0
1135,Q9SA51,1,NO_SP,0
1136,O82359,1,NO_SP,0
1137,P06239,1,NO_SP,3
1138,O43679,1,NO_SP,2
1139,O95751,1,NO_SP,2
1140,P46013,1,NO_SP,1
1141,P52732,1,NO_SP,0
1142,O60333,1,NO_SP,4
1143,Q5T7B8,1,NO_SP,2
1144,Q91637,1,NO_SP,3
1145,Q8N4N8,1,NO_SP,3
1146,Q99661,1,NO_SP,3
1147,P33174,1,NO_SP,4
1148,Q9QWT9,1,NO_SP,2
1149,Q9Y7X9,1,NO_SP,0
1150,Q9US36,1,NO_SP,2
1151,Q60793,1,NO_SP,3
1152,P14681,1,NO_SP,1
1153,P34808,1,NO_SP,1
1154,Q9FQ08,1,NO_SP,3
1155,P32807,1,NO_SP,0
1156,Q40424,1,NO_SP,1
1157,Q6NYV9,1,NO_SP,4
1158,P38439,1,NO_SP,2
1159,O94413,1,NO_SP,3
1160,Q12265,1,NO_SP,3
1161,Q9FKB5,1,NO_SP,3
1162,Q9PUL2,1,NO_SP,2
1163,A2BE28,1,NO_SP,0
1164,Q9CX60,1,NO_SP,0
1165,Q6ZMR3,1,NO_SP,2
1166,Q02796,1,NO_SP,4
1167,P42846,1,NO_SP,0
1168,Q0WNX9,1,NO_SP,1
1169,Q13601,1,NO_SP,4
1170,P07247,1,NO_SP,1
1171,O61577,1,NO_SP,2
1172,Q16719,1,NO_SP,3
1173,Q8LPS1,1,NO_SP,0
1174,Q9M0K4,1,NO_SP,2
1175,O43813,1,NO_SP,3
1176,Q9NS86,1,NO_SP,0
1177,O22131,1,NO_SP,2
1178,O95232,1,NO_SP,4
1179,Q21341,1,NO_SP,2
1180,Q12166,1,NO_SP,3
1181,A2AVQ5,1,NO_SP,4
1182,Q27365,1,NO_SP,0
1183,Q11107,1,NO_SP,3
1184,G5EDW7,1,NO_SP,4
1185,Q948J9,1,NO_SP,0
1186,Q91Z79,1,NO_SP,1
1187,Q3UWR2,1,NO_SP,2
1188,Q9R226,1,NO_SP,4
1189,Q7TSP2,1,NO_SP,0
1190,Q8T135,1,NO_SP,1
1191,P46086,1,NO_SP,2
1192,O60870,1,NO_SP,0
1193,Q9SX73,1,NO_SP,1
1194,O81629,1,NO_SP,3
1195,Q13351,1,NO_SP,0
1196,Q13887,1,NO_SP,2
1197,Q8JZP3,1,NO_SP,3
1198,Q8IXQ5,1,NO_SP,0
1199,Q9US60,1,NO_SP,1
1200,Q25298,1,NO_SP,3
1201,Q3U8K7,1,NO_SP,1
1202,Q07970,1,NO_SP,1
1203,Q9FHN8,1,NO_SP,3
1204,F9W301,1,NO_SP,0
1205,Q8S950,1,NO_SP,3
1206,Q19266,1,NO_SP,0
1207,P20444,1,NO_SP,1
1208,P09215,1,NO_SP,0
1209,P09217,1,NO_SP,0
1210,P38620,1,NO_SP,3
1211,Q8GYJ3,1,NO_SP,0
1212,Q94CL9,1,NO_SP,2
1213,Q9VPU8,1,NO_SP,4
1214,Q63531,1,NO_SP,3
1215,O75676,1,NO_SP,0
1216,Q8BSK8,1,NO_SP,1
1217,Q9NVR5,1,NO_SP,3
1218,Q8IV20,1,NO_SP,4
1219,P83111,1,NO_SP,1
1220,O04479,1,NO_SP,0
1221,Q86VQ0,1,NO_SP,4
1222,Q9C5X3,1,NO_SP,0
1223,Q9JLP1,1,NO_SP,4
1224,Q6S000,1,NO_SP,4
1225,Q15058,1,NO_SP,2
1226,Q9NGQ2,1,NO_SP,4
1227,Q9BPU3,1,NO_SP,4
1228,P28741,1,NO_SP,1
1229,Q6QLM7,1,NO_SP,1
1230,Q9BVG8,1,NO_SP,4
1231,Q09780,1,NO_SP,2
1232,Q2PQA9,1,NO_SP,1
1233,Q9SV36,1,NO_SP,2
1234,Q2M2Z5,1,NO_SP,3
1235,Q8N7A1,1,NO_SP,4
1236,Q9UIH9,1,NO_SP,0
1237,P87245,1,NO_SP,2
1238,P17252,1,NO_SP,1
1239,P63318,1,NO_SP,1
1240,F1M7Y5,1,NO_SP,0
1241,Q05513,1,NO_SP,0
1242,P41831,1,NO_SP,3
1243,P38063,1,NO_SP,3
1244,Q9SCR2,1,NO_SP,4
1245,Q96S38,1,NO_SP,0
1246,Q4V7Y7,1,NO_SP,3
1247,Q9H9P8,1,NO_SP,2
1248,Q9CAP8,1,NO_SP,3
1249,P08928,1,NO_SP,0
1250,O95835,1,NO_SP,1
1251,Q53QV2,1,NO_SP,0
1252,Q9CWU5,1,NO_SP,0
1253,Q9WU01,1,NO_SP,4
1254,O75525,1,NO_SP,4
1255,Q80WE4,1,NO_SP,3
1256,F8WLE0,1,NO_SP,4
1257,Q9Y496,1,NO_SP,1
1258,Q6PID8,1,NO_SP,2
1259,Q9Y2U9,1,NO_SP,4
1260,P34341,1,NO_SP,4
1261,Q4FZB7,1,NO_SP,1
1262,P34278,1,NO_SP,1
1263,P05771,1,NO_SP,1
1264,O94806,1,NO_SP,3
1265,Q05652,1,NO_SP,0
1266,P32895,1,NO_SP,3
1267,Q7TQM5,1,NO_SP,2
1268,O74777,1,NO_SP,4
1269,Q04437,1,NO_SP,3
1270,C8VQG9,1,NO_SP,0
1271,Q4G0J3,1,NO_SP,2
1272,Q12342,1,NO_SP,1
1273,Q7TNG8,1,NO_SP,3
1274,O00214,1,NO_SP,1
1275,Q8WVC0,1,NO_SP,4
1276,Q15349,1,NO_SP,3
1277,Q12701,1,NO_SP,2
1278,O14328,1,NO_SP,4
1279,P34253,1,NO_SP,0
1280,Q9LVS0,1,NO_SP,0
1281,B6H9U8,1,NO_SP,2
1282,Q92615,1,NO_SP,1
1283,D5MCN2,1,NO_SP,3
1284,Q9Y4W2,1,NO_SP,0
1285,O73715,1,NO_SP,2
1286,P70060,1,NO_SP,2
1287,Q9SA57,1,NO_SP,0
1288,Q96270,1,NO_SP,2
1289,Q05315,1,NO_SP,4
1290,Q94AR8,1,NO_SP,1
1291,Q8LKS5,1,NO_SP,0
1292,Q71RC2,1,NO_SP,2
1293,Q9VAW5,1,NO_SP,3
1294,Q99MZ8,1,NO_SP,4
1295,Q9LW12,1,NO_SP,2
1296,A4LBC0,1,NO_SP,2
1297,Q9LS90,1,NO_SP,1
1298,Q944N1,1,NO_SP,0
1299,Q9H008,1,NO_SP,3
1300,Q9XIN0,1,NO_SP,3
1301,P79058,1,NO_SP,2
1302,Q60680,1,NO_SP,0
1303,Q13422,1,NO_SP,1
1304,C0LLJ0,1,NO_SP,4
1305,P52296,1,NO_SP,2
1306,O14089,1,NO_SP,3
1307,O18388,1,NO_SP,2
1308,P50094,1,NO_SP,0
1309,P41833,1,NO_SP,4
1310,P53941,1,NO_SP,4
1311,O04294,1,NO_SP,4
1312,Q9GZP8,1,NO_SP,2
1313,Q6PI98,1,NO_SP,3
1314,O13024,1,NO_SP,3
1315,Q9UNL4,1,NO_SP,0
1316,Q9NTI7,1,NO_SP,4
1317,P38710,1,NO_SP,1
1318,Q12271,1,NO_SP,4
1319,Q5TA45,1,NO_SP,4
1320,Q9NV88,1,NO_SP,1
1321,O42878,1,NO_SP,4
1322,Q12072,1,NO_SP,4
1323,Q96DU7,1,NO_SP,0
1324,Q94ID3,1,NO_SP,1
1325,Q9LXC9,1,NO_SP,2
1326,Q06554,1,NO_SP,3
1327,P54987,1,NO_SP,0
1328,P81122,1,NO_SP,1
1329,Q9XIK3,1,NO_SP,2
1330,O81433,1,NO_SP,3
1331,P63073,1,NO_SP,3
1332,Q381A3,1,NO_SP,0
1333,A8HN58,1,NO_SP,1
1334,P40559,1,NO_SP,2
1335,Q1MX18,1,NO_SP,1
1336,Q9VPY0,1,NO_SP,4
1337,Q92551,1,NO_SP,4
1338,Q9FLT2,1,NO_SP,0
1339,Q9UPP2,1,NO_SP,1
1340,Q14653,1,NO_SP,2
1341,O14896,1,NO_SP,2
1342,Q00978,1,NO_SP,2
1343,Q02556,1,NO_SP,2
1344,O94290,1,NO_SP,2
1345,Q9UTC6,1,NO_SP,4
1346,Q96ST2,1,NO_SP,1
1347,Q9C086,1,NO_SP,3
1348,Q27J81,1,NO_SP,2
1349,P40936,1,NO_SP,0
1350,P0CT05,1,NO_SP,4
1351,Q9LY23,1,NO_SP,0
1352,Q94ID1,1,NO_SP,4
1353,Q949J1,1,NO_SP,1
1354,Q03036,1,NO_SP,2
1355,P56477,1,NO_SP,2
1356,P23611,1,NO_SP,2
1357,K7WDL7,1,NO_SP,4
1358,Q9SWG0,1,NO_SP,0
1359,Q9SE37,1,NO_SP,2
1360,P40206,1,NO_SP,4
1361,Q95QK3,1,NO_SP,2
1362,Q6Q4H1,1,NO_SP,4
1363,Q9ERI5,1,NO_SP,4
1364,Q5BP74,1,NO_SP,1
1365,Q13554,1,NO_SP,3
1366,B9DFA8,1,NO_SP,0
1367,Q80ZG2,1,NO_SP,2
1368,Q96PC2,1,NO_SP,4
1369,Q93WC9,1,NO_SP,4
1370,O94527,1,NO_SP,4
1371,K7NAJ3,1,NO_SP,0
1372,O49627,1,NO_SP,3
1373,Q03020,1,NO_SP,3
1374,Q08773,1,NO_SP,2
1375,O35671,1,NO_SP,0
1376,Q9BY32,1,NO_SP,2
1377,Q9FS87,1,NO_SP,0
1378,O04314,1,NO_SP,4
1379,Q86VZ6,1,NO_SP,0
1380,O48716,1,NO_SP,4
1381,Q7KHG2,1,NO_SP,0
1382,Q5BJY9,1,NO_SP,2
1383,Q09796,1,NO_SP,4
1384,P32767,1,NO_SP,0
1385,P33075,1,NO_SP,2
1386,P08760,1,NO_SP,2
1387,Q9FJI1,1,NO_SP,3
1388,Q9H1K1,1,NO_SP,3
1389,B0YLW7,1,NO_SP,3
1390,Q24368,1,NO_SP,4
1391,P53125,1,NO_SP,0
1392,Q9US46,1,NO_SP,4
1393,Q9U308,1,NO_SP,4
1394,B6EU02,1,NO_SP,4
1395,P34609,1,NO_SP,0
1396,P35900,1,NO_SP,3
1397,Q09527,1,NO_SP,3
1398,Q5TCS8,1,NO_SP,0
1399,P36132,1,NO_SP,3
1400,Q7Z3B3,1,NO_SP,4
1401,Q07053,1,NO_SP,0
1402,Q9H7Z6,1,NO_SP,4
1403,Q03694,1,NO_SP,0
1404,Q8SYK5,1,NO_SP,0
1405,Q9CAF9,1,NO_SP,3
1406,P53877,1,NO_SP,4
1407,Q93V56,1,NO_SP,1
1408,P83777,1,NO_SP,0
1409,P18963,1,NO_SP,0
1410,Q9NWZ3,1,NO_SP,1
1411,Q02733,1,NO_SP,2
1412,Q06683,1,NO_SP,3
1413,O04196,1,NO_SP,4
1414,Q96AB3,1,NO_SP,0
1415,P38144,1,NO_SP,1
1416,Q9UU89,1,NO_SP,2
1417,Q06505,1,NO_SP,3
1418,Q9UTL6,1,NO_SP,4
1419,Q6IE81,1,NO_SP,0
1420,O60674,1,NO_SP,1
1421,Q62315,1,NO_SP,3
1422,P86938,1,NO_SP,4
1423,Q9FK35,1,NO_SP,2
1424,Q9UIJ7,1,NO_SP,2
1425,Q9Y6K8,1,NO_SP,1
1426,Q8SVC2,1,NO_SP,2
1427,Q9UTB8,1,NO_SP,2
1428,Q63ZV0,1,NO_SP,4
1429,Q059U7,1,NO_SP,4
1430,Q9UI26,1,NO_SP,0
1431,Q8BKC5,1,NO_SP,3
1432,Q9LJL4,1,NO_SP,4
1433,Q80W32,1,NO_SP,4
1434,Q86U28,1,NO_SP,1
1435,B9DFG3,1,NO_SP,3
1436,Q94B35,1,NO_SP,4
1437,Q9MAB6,1,NO_SP,3
1438,Q8RWY3,1,NO_SP,0
1439,P21374,1,NO_SP,1
1440,P92208,1,NO_SP,2
1441,Q08881,1,NO_SP,3
1442,P12007,1,NO_SP,4
1443,P05787,1,NO_SP,1
1444,P07170,1,NO_SP,2
1445,P26364,1,NO_SP,4
1446,Q8I236,1,NO_SP,3
1447,Q9UU88,1,NO_SP,3
1448,Q69ZS8,1,NO_SP,0
1449,O75600,1,NO_SP,0
1450,P48729,1,NO_SP,1
1451,Q8R426,1,NO_SP,1
1452,Q9GYI0,1,NO_SP,3
1453,Q9M0S5,1,NO_SP,3
1454,P33417,1,NO_SP,0
1455,G5EDT6,1,NO_SP,1
1456,Q8GUI6,1,NO_SP,3
1457,Q8TAC2,1,NO_SP,1
1458,G5ECU7,1,NO_SP,4
1459,M9NE38,1,NO_SP,0
1460,O94637,1,NO_SP,3
1461,Q9NYS0,1,NO_SP,3
1462,Q99MG9,1,NO_SP,4
1463,O59771,1,NO_SP,4
1464,Q9UT87,1,NO_SP,0
1465,P53352,1,NO_SP,3
1466,Q9WU62,1,NO_SP,3
1467,Q94ID2,1,NO_SP,4
1468,Q9H095,1,NO_SP,1
1469,Q50L36,1,NO_SP,3
1470,P53990,1,NO_SP,4
1471,Q12056,1,NO_SP,3
1472,P15884,1,NO_SP,0
1473,P53193,1,NO_SP,3
1474,Q6ZPI0,1,NO_SP,0
1475,Q92833,1,NO_SP,3
1476,Q8VCW2,1,NO_SP,4
1477,Q8VYL1,1,NO_SP,0
1478,Q949W6,1,NO_SP,1
1479,Q9H9L4,1,NO_SP,2
1480,B6HJ92,1,NO_SP,3
1481,P00517,1,NO_SP,4
1482,P05132,1,NO_SP,4
1483,P22694,1,NO_SP,4
1484,Q9C9P4,1,NO_SP,0
1485,Q9QXL2,1,NO_SP,4
1486,P46863,1,NO_SP,1
1487,Q8VEM9,1,NO_SP,1
1488,Q9D5V2,1,NO_SP,0
1489,Q9UJP4,1,NO_SP,3
1490,Q36736,1,NO_SP,3
1491,A0A068FIK2,1,NO_SP,2
1492,F4HXU3,1,NO_SP,1
1493,P14618,1,NO_SP,1
1494,Q107X0,1,NO_SP,3
1495,P25586,1,NO_SP,4
1496,O94603,1,NO_SP,1
1497,Q9V3I5,1,NO_SP,2
1498,P46997,1,NO_SP,3
1499,Q5N712,1,NO_SP,4
1500,F4I6G4,1,NO_SP,3
1501,P08729,1,NO_SP,1
1502,Q5B2V8,1,NO_SP,2
1503,Q9HE76,1,NO_SP,2
1504,Q9FJV5,1,NO_SP,2
1505,Q5T7N3,1,NO_SP,1
1506,P06244,1,NO_SP,2
1507,Q9P7G9,1,NO_SP,1
1508,Q8L3X9,1,NO_SP,2
1509,Q92830,1,NO_SP,3
1510,Q92993,1,NO_SP,2
1511,Q8K0T4,1,NO_SP,2
1512,Q9JMK2,1,NO_SP,1
1513,Q14722,1,NO_SP,3
1514,P62483,1,NO_SP,1
1515,O62305,1,NO_SP,3
1516,Q12494,1,NO_SP,3
